id,has_facsimile,edited,provisional_transcription,automatic_transcription,type
8534,True,False,False,True,Brief
8535,True,False,False,True,Brief
8536,True,False,False,True,Brief
8537,False,False,False,False,Verweis
8538,False,False,False,False,Brief
8539,True,False,False,True,Brief
8540,True,False,False,True,Brief
8541,False,False,False,False,Brief
8542,True,False,False,True,Brief
8543,True,False,False,True,Brief
8544,True,False,True,False,Brief
8545,True,False,True,False,Brief
8546,True,False,False,True,Brief
8547,True,False,False,True,Brief
8548,False,False,False,False,Verweis
8549,True,False,True,False,Brief
8550,True,False,True,False,Brief
8551,True,False,False,True,Brief
8552,False,False,False,False,Brief
8553,False,False,False,False,Brief
8554,False,False,False,False,Brief
8555,True,False,True,False,Brief
8556,True,False,False,True,Brief
8557,True,False,True,False,Brief
8558,True,False,False,True,Brief
8559,True,False,False,True,Brief
8560,False,False,False,False,Brief
8561,True,False,False,True,Brief
8562,True,False,True,False,Brief
8563,False,False,False,False,Brief
8564,True,False,True,False,Brief
8565,False,False,False,False,Brief
8566,True,False,False,True,Brief
8567,False,False,False,False,Brief
8568,True,False,False,True,Brief
8569,True,False,False,True,Brief
8570,True,False,False,True,Brief
8571,True,False,False,True,Brief
8572,True,False,False,True,Brief
8573,True,False,False,True,Brief
8574,True,False,True,False,Brief
8575,True,False,False,True,Brief
8576,True,False,True,False,Brief
8577,True,False,False,True,Brief
8578,False,False,False,False,Brief
8579,True,False,False,True,Brief
8580,True,False,False,True,Brief
8581,True,False,False,True,Brief
8582,True,False,False,True,Brief
8583,True,False,False,True,Brief
8584,True,False,True,False,Brief
8585,True,False,False,True,Brief
8586,True,False,True,False,Brief
8587,True,False,True,False,Brief
8588,True,False,False,True,Brief
8589,True,False,False,True,Brief
8590,True,False,False,True,Brief
8591,True,False,False,True,Brief
8592,True,False,True,False,Brief
8593,True,False,False,True,Brief
8594,True,False,False,True,Brief
8595,True,False,False,True,Brief
8596,True,False,False,True,Brief
8597,False,False,False,False,Hinweis
8598,True,False,False,True,Brief
8599,True,False,False,True,Brief
8600,True,False,True,False,Brief
8601,True,False,True,False,Brief
8602,True,False,True,False,Brief
8603,True,False,True,False,Brief
8604,True,False,False,True,Brief
8605,True,False,True,False,Brief
8606,True,False,True,False,Brief
8607,True,False,False,True,Brief
8608,False,False,False,False,Brief
8609,True,False,True,False,Brief
8610,False,False,False,False,Brief
8611,True,False,True,False,Brief
8612,True,False,False,True,Brief
8613,True,False,True,False,Brief
8614,True,False,True,False,Brief
8615,True,False,True,False,Brief
8616,False,False,False,False,Verweis
8617,True,False,True,False,Brief
8618,True,False,False,True,Brief
8619,False,False,False,False,NeueZeitung
8620,False,False,False,False,Brief
8621,True,False,True,False,Brief
8622,True,False,True,False,Brief
8623,True,False,True,False,Brief
8624,True,False,False,True,Brief
8625,True,False,True,False,Brief
8626,True,False,False,True,Brief
8627,True,False,True,False,Brief
8628,True,False,False,True,Brief
8629,True,False,True,False,Brief
8630,True,False,False,True,Brief
8631,True,False,True,False,Brief
8632,False,False,False,False,Brief
8633,True,False,True,False,Brief
8634,True,False,True,False,Brief
8635,True,False,True,False,Brief
8636,True,False,True,False,Brief
8637,True,False,True,False,Brief
8638,True,False,True,False,Brief
8639,True,False,True,False,Brief
8640,True,False,True,False,Brief
8641,True,False,False,True,Brief
8642,True,False,False,True,Brief
8643,True,False,True,False,Brief
8644,True,False,True,False,Brief
8645,True,False,False,True,Brief
8646,True,False,False,True,Brief
8647,True,False,False,True,Brief
8648,True,False,True,False,Brief
8649,True,False,True,False,Brief
8650,True,False,True,False,Brief
8651,True,False,True,False,Brief
8652,True,False,False,True,Brief
8653,True,False,True,False,Brief
8654,True,False,False,True,Brief
8655,True,False,True,False,Brief
8656,True,False,True,False,Brief
8657,True,False,False,True,Brief
8658,True,False,True,False,Brief
8659,True,False,False,True,Brief
8660,True,False,True,False,Brief
8661,True,False,False,True,Brief
8662,True,False,False,True,Brief
8663,True,False,False,True,Brief
8664,True,False,False,True,Brief
8665,True,False,True,False,Brief
8666,False,False,False,False,Brief
8667,False,False,False,False,Brief
8668,True,False,True,False,Brief
8669,False,False,False,False,Brief
8670,True,False,False,True,Brief
8671,False,False,False,False,Brief
8672,True,False,False,True,Brief
8673,True,False,True,False,Brief
8674,True,False,False,True,Brief
8675,True,False,True,False,Brief
8676,True,False,False,True,Hinweis
8677,True,False,True,False,Brief
8678,False,False,False,False,Hinweis
8679,True,False,True,False,Brief
8680,True,False,True,False,Brief
8681,True,False,True,False,Brief
8682,True,False,False,True,Brief
8683,True,False,False,True,Gutachten
8684,True,False,True,False,Brief
8685,False,False,False,False,Brief
8686,False,False,False,False,NeueZeitung
8687,True,False,True,False,Brief
8688,True,False,False,True,Brief
8689,True,False,True,False,Brief
8690,False,False,False,False,Brief
8691,True,False,False,True,Brief
8692,True,False,True,False,Brief
8693,True,False,False,True,Brief
8694,True,False,False,True,Brief
8695,True,False,True,False,Brief
8696,True,False,True,False,Brief
8697,True,False,False,True,Brief
8698,True,False,True,False,Brief
8699,True,False,True,False,Brief
8700,True,False,True,False,Brief
8701,True,False,True,False,Brief
8702,True,False,False,True,Brief
8703,True,False,False,True,Brief
8704,True,False,True,False,Brief
8705,True,False,True,False,Brief
8706,False,False,False,False,Brief
8707,False,False,False,False,Brief
8708,True,False,True,False,Brief
8709,True,False,True,False,Brief
8710,True,False,False,True,Brief
8711,True,False,False,True,Brief
8712,True,False,True,False,Brief
8713,True,False,True,False,Brief
8714,True,False,False,True,Brief
8715,True,False,False,True,Brief
8716,True,False,True,False,Brief
8717,False,False,False,False,Widmung
8718,True,False,False,True,Brief
8719,True,False,False,True,Brief
8720,True,False,False,True,Brief
8721,True,False,True,False,Brief
8722,True,False,False,True,Brief
8723,True,False,True,False,Brief
8724,True,False,True,False,Brief
8725,True,False,False,True,Brief
8726,True,False,True,False,Brief
8727,True,False,False,True,Brief
8728,True,False,True,False,Brief
8729,True,False,True,False,Brief
8730,True,False,True,False,Brief
8731,True,False,True,False,Brief
8732,True,False,False,True,Brief
8733,True,False,True,False,Brief
8734,True,False,False,True,Brief
8735,True,False,True,False,Brief
8736,True,False,True,False,Brief
8738,True,False,True,False,Brief
8739,False,False,False,False,Brief
8740,True,False,True,False,Brief
8741,False,False,False,False,Hinweis
8742,True,False,False,True,Brief
8743,True,False,True,False,Brief
8744,False,False,False,False,Verweis
8745,True,False,True,False,Brief
8746,True,False,False,True,Brief
8747,False,False,False,False,Verweis
8748,True,False,False,True,Brief
8749,True,False,False,True,Brief
8750,True,False,True,False,Brief
8751,True,False,True,False,Brief
8752,True,False,True,False,Brief
8753,False,False,False,False,Brief
8754,True,False,True,False,Brief
8755,True,False,True,False,Brief
8756,True,False,True,False,Brief
8757,False,False,False,False,Brief
8758,True,False,True,False,Brief
8759,False,False,True,False,Brief
8760,True,False,True,False,Brief
8761,False,False,False,False,Brief
8762,True,False,False,True,Brief
8763,True,False,False,True,Brief
8764,True,False,True,False,Brief
8765,True,False,False,True,Brief
8766,False,False,False,False,Verweis
8767,False,False,False,False,Brief
8768,True,False,False,True,Brief
8769,False,False,False,False,Brief
8770,True,False,True,False,Brief
8771,True,False,False,True,Brief
8772,True,False,False,True,Brief
8773,True,False,True,False,Brief
8774,True,False,True,False,Brief
8775,True,False,True,False,Brief
8776,True,False,True,False,Brief
8777,True,False,False,True,Brief
8778,False,False,False,False,Brief
8779,True,False,False,True,Brief
8780,True,False,True,False,Brief
8781,True,False,False,True,Brief
8782,True,False,True,False,Brief
8783,False,False,False,False,Brief
8784,False,False,False,False,Beilage
8785,False,False,False,False,Brief
8786,True,False,False,True,Brief
8787,True,False,False,True,Brief
8788,True,False,False,True,Brief
8789,True,False,False,True,Brief
8790,True,False,False,True,Brief
8791,True,False,False,True,Brief
8792,True,False,True,False,Brief
8793,True,False,True,False,Brief
8794,False,False,False,False,Brief
8795,True,False,True,False,Brief
8796,True,False,True,False,Brief
8797,True,False,True,False,Brief
8798,True,False,True,False,Brief
8799,False,False,True,False,Hinweis
8800,True,False,False,True,Brief
8801,True,False,False,True,Brief
8802,True,False,False,True,Brief
8803,True,False,False,True,Brief
8804,True,False,False,True,Brief
8805,True,False,True,False,Brief
8806,True,False,True,False,Brief
8807,True,False,True,False,Brief
8808,True,False,True,False,Brief
8809,True,False,False,True,Brief
8810,True,False,True,False,Brief
8811,True,False,True,False,Brief
8812,False,False,True,False,Brief
8813,True,False,True,False,Brief
8814,True,False,True,False,Brief
8815,True,False,False,True,Brief
8816,True,False,False,True,Brief
8817,True,False,True,False,Brief
8818,True,False,True,False,Brief
8819,True,False,True,False,Brief
8820,True,False,False,True,Brief
8821,True,False,False,True,Brief
8822,True,False,True,False,Brief
8823,True,False,False,True,Brief
8824,True,False,False,True,Brief
8825,True,False,False,True,Brief
8826,True,False,True,False,Brief
8827,True,False,True,False,Brief
8828,True,False,True,False,Brief
8829,True,False,False,True,Brief
8830,True,False,True,False,Brief
8831,True,False,True,False,Brief
8832,True,False,False,True,Brief
8833,True,False,False,True,Brief
8834,True,False,False,True,Brief
8835,True,False,True,False,Brief
8836,True,False,False,True,Brief
8837,True,False,True,False,Brief
8838,True,False,False,True,Brief
8839,True,False,False,True,Brief
8840,False,False,False,False,Brief
8841,True,False,False,True,Brief
8842,True,False,True,False,Brief
8843,True,False,False,True,Brief
8844,False,False,False,False,Verweis
8845,True,False,False,True,Brief
8846,True,False,False,True,Brief
8847,True,False,True,False,Brief
8848,True,False,True,False,Brief
8849,True,False,False,True,Brief
8850,True,False,True,False,Brief
8851,True,False,False,True,Briefschluss
8852,True,False,True,False,Brief
8853,True,False,True,False,Brief
8854,True,False,True,False,Brief
8855,True,False,True,False,Brief
8856,False,False,False,False,Brief
8857,True,False,False,True,Brief
8858,True,False,False,True,Brief
8859,True,False,True,False,Brief
8860,False,False,False,False,Brief
8861,True,False,True,False,Brief
8862,True,False,False,True,Brief
8863,False,False,False,False,Brief
8864,True,False,True,False,Brief
8865,True,False,True,False,Brief
8866,False,False,False,False,Brief
8867,False,False,False,False,Verweis
8868,True,False,False,True,Brief
8869,True,False,True,False,Brief
8870,True,False,True,False,Brief
8871,True,False,True,False,Brief
8872,False,False,False,False,Brief
8873,True,False,True,False,Brief
8874,True,False,False,True,Brief
8875,True,False,True,False,Brief
8876,False,False,False,False,Verweis
8877,True,False,False,True,Brief
8878,True,False,True,False,Brief
8879,True,False,False,True,Brief
8880,False,False,False,False,Brief
8881,True,False,True,False,Brief
8882,True,False,True,False,Brief
8883,True,False,False,True,Brief
8884,True,False,True,False,Nachschrift
8885,True,False,False,True,Brief
8886,True,False,True,False,Brief
8887,False,False,False,False,Brief
8888,False,False,False,False,Brief
8889,False,False,False,False,Verweis
8890,True,False,False,True,Brief
8891,False,False,False,False,Verweis
8892,True,False,True,False,Brief
8893,True,False,True,False,Brief
8894,True,False,False,True,Brief
8895,True,False,False,True,Brief
8896,True,False,True,False,Brief
8897,False,False,False,False,Brief
8898,False,False,False,False,Hinweis
8899,False,False,False,False,Brief
8900,False,False,False,False,Hinweis
8901,True,False,True,False,Brief
8902,False,False,False,False,Brief
8903,True,False,True,False,Brief
8904,True,False,False,True,Brief
8905,True,False,False,True,Brief
8906,True,False,True,False,Brief
8907,True,False,False,True,Brief
8908,True,False,True,False,Brief
8909,True,False,False,True,Brief
8910,True,False,False,True,Brief
8911,True,False,False,True,Brief
8912,True,False,True,False,Brief
8913,True,False,True,False,Brief
8914,True,False,True,False,Brief
8915,True,False,True,False,Brief
